date,APP,TRGP,VST,KMI,HOOD,WMB,WMT,IBKR,EME,PLTR,BSX,GDDY,GEV,NI,UAL,TPL,HWM,PEG,ETR,OKE,AXP,FOX,BK,WAB,TPR,NRG,WELL,FI,RTX,PKG,TKO,FOXA,GLW,AXON,KKR,CMI,RCL,MSI,NFLX,TT,AEE,CEG,GS,GE,IRM,SYF,DAL,MS,BRO,JPM,RL,ISRG,C,K,NVDA,AMP,JCI,CBRE,PWR,MO,ZBRA,WFC,RJF,T,NDAQ,EBAY,APO,PPL,ATO,PGR,GRMN,BAC,EVRG,DVA,BKR,RSG,IP,PM,COST,TMUS,PNR,LYV,BRK-B,ANET,MMM,DASH,TTD,BX,TJX,WEC,FFIV,WSM,ADP,EXE,APH,LDOS,LII,PNW,VLTO,TRMB,CAH,VRSN,CME,JBL,IBM,CSCO,SCHW,GILD,TDY,NTRS,FTNT,TTWO,CNP,EQT,ORCL,DRI,ORLY,WRB,COR,FAST,XEL,BKNG,GL,V,CBOE,CTVA,TDG,BLK,EXC,ICE,KR,TRV,META,DTE,CMS,AVGO,VTR,AZO
2025-03-21,82.10087927550242,36.8155161788221,36.531013184880095,49.71739269989369,32.626278177632,59.23154499823364,564.6536582959991,16.345581279631705,14.545870950526377,173.28438806975987,123.47946785536405,22.19830989716093,75.09926922753931,14.71572796241355,19.90884714012984,27.63476829241861,43.59984695177344,35.46328508571908,30.274521173536794,52.54414597979386,160.83015578692815,19.161439648116957,47.8883473412884,25.360816431178183,12.491737153646447,15.987899913108588,81.0265594098605,106.60067888879263,145.21129146388964,15.017252475042925,10.140426939695704,18.59049683779764,35.95424665946729,36.38440103870386,89.83676690261639,38.15037233616807,48.15943089188646,60.463549802282955,337.7139792971576,63.004112989056125,21.81598055761122,60.54617957111962,138.26065775838163,176.27110483849998,22.308777471291585,17.970368006675628,26.60670278003319,155.42879307816105,29.425134825774837,541.274122167129,11.11910672055298,153.44457649352418,107.16262325583634,23.7897318448363,1374.827393537225,37.92597449468612,43.92013850920766,31.997013792752035,33.047900173784285,76.09409048798994,12.975019546653158,190.1023568725281,23.050641146796462,157.81805621103817,35.66549462961616,24.702951123944636,70.7284892201321,20.942056142618956,19.535171558957348,139.13108169482337,34.92965468170483,269.55808206479014,12.508318469774956,10.195103556484037,37.17786483476342,59.78267528652881,23.49960705931194,190.48455230799635,345.5654155991646,252.54882486837846,11.769492512733935,23.623512082463897,980.4051114862725,92.71274234094213,65.65484557426953,67.39496113802726,24.127950408323716,154.43863109322885,112.94985397194912,27.75954432528165,12.760982810077362,17.475714146763213,96.90624410135982,20.81315302311819,66.0728119542259,14.983434040378233,17.52489151973454,8.633967856565928,21.087394292596002,13.892774907240378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,169.83062949636658,31.025056157227183,59.24624389657388,49.86245007463938,91.7742762660809,60.75170672645635,675.2267193672863,24.59481075582701,23.291562025408055,347.4641573481975,119.97215486629412,17.81970379939669,140.56629038442077,15.333066722799963,28.26912532680844,19.054744361161383,63.46775510569306,35.42795807379515,32.44956532929305,38.80876627060478,203.9979567322666,21.137728918682775,63.029446299395005,25.964745673724202,19.669007824691043,26.279819367837163,92.18039647744699,64.42280727582965,175.2443247665236,16.522592863019927,13.689500961766955,21.201280484850635,59.51730879497219,50.32287714724384,115.16636155673812,50.71977370104808,73.64521336017744,68.45118353381393,431.4997769064194,74.12215892899842,22.185064391365245,90.28356790214465,198.9832259948446,260.42130389995714,25.864283785482723,25.731869310342994,34.21652773279338,209.98919270604395,22.840828191747672,712.8983560913158,15.616753460542476,136.69151885607286,155.10410770273384,22.63069734764193,2063.9024895229013,37.93166166957359,58.17164460000801,40.46840710288799,47.908459944117354,90.21771936470996,14.252432761286041,224.40131241120284,28.639293095867046,172.9506987010586,42.5355936459439,34.459996784565796,71.90620535183193,21.843722183656176,21.645759729881156,123.66088185780863,39.39502099625016,335.44174192480835,13.668990214461846,8.957102739907953,40.36373837293777,58.420154140618436,21.645421974625194,206.4506811609871,362.4620060564398,236.80559412553433,14.930981534147906,31.428908692581008,925.8161178041292,166.85617582701664,69.03194957581658,93.79503868521411,19.054696464989817,197.97347665797767,136.83929754314298,29.105148766143603,15.627449949260269,21.35537848246468,96.79574330538146,19.490727776442416,123.3472665382464,21.08897020414531,16.678552990397186,8.123826055434565,23.108177249801532,16.303428904680604,29.139635070960537,21.82227000302196,0.0,19.83253371524593,0.0,0.0,0.0,0.0,21.941320871550232,20.428174179331542,0.0,0.0,20.543214761020735,0.0,0.0,19.98566970815445,0.0,0.0,0.0,0.0,0.0,0.0,9.554836571629828,0.0,20.292560982122243,39.70245848089588,59.809877783115915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
