date,total_value
2024-07-31,10400.213649708148
2024-08-01,10323.578102624615
2024-08-02,10107.119418215058
2024-08-03,10107.119418215058
2024-08-04,10107.119418215058
2024-08-05,9795.02285940485
2024-08-06,9918.664804115257
2024-08-07,9869.405595937538
2024-08-08,10173.924905979082
2024-08-09,10304.414799341777
2024-08-10,10304.414799341777
2024-08-11,10304.414799341777
2024-08-12,10298.28415839978
2024-08-13,10490.083186142429
2024-08-14,10525.304813060733
2024-08-15,10683.389737790874
2024-08-16,10666.206662854978
2024-08-17,10666.206662854978
2024-08-18,10666.206662854978
2024-08-19,10764.91579347256
2024-08-20,10779.486979620346
2024-08-21,10825.504574461154
2024-08-22,10725.070155931926
2024-08-23,10806.708720455388
2024-08-24,10806.708720455388
2024-08-25,10806.708720455388
2024-08-26,10755.10267894441
2024-08-27,10775.015157218531
2024-08-28,10693.023818147829
2024-08-29,10719.603131395901
2024-08-30,10813.501072516898
2024-08-31,10813.501072516898
2024-09-01,10813.501072516898
2024-09-02,10813.501072516898
2024-09-03,10537.207254850717
2024-09-04,10512.974534572753
2024-09-05,10471.092348885712
2024-09-06,10274.26655464637
2024-09-07,10274.26655464637
2024-09-08,10274.26655464637
2024-09-09,10372.844924125071
2024-09-10,10404.534698464979
2024-09-11,10567.45443481463
2024-09-12,10697.400267445219
2024-09-13,10748.074346429055
2024-09-14,10748.074346429055
2024-09-15,10748.074346429055
2024-09-16,10746.344335316908
2024-09-17,10766.368078683718
2024-09-18,10770.821478544447
2024-09-19,11159.642144161635
2024-09-20,11182.78013180754
2024-09-21,11182.78013180754
2024-09-22,11182.78013180754
2024-09-23,11174.987905296095
2024-09-24,11181.634790577233
2024-09-25,11194.30070784932
2024-09-26,11211.681703481014
2024-09-27,11158.115930817283
2024-09-28,11158.115930817283
2024-09-29,11158.115930817283
2024-09-30,11244.33579697735
2024-10-01,11121.945566179527
2024-10-02,11127.492075770222
2024-10-03,11156.897142019643
2024-10-04,11288.452588691403
2024-10-05,11288.452588691403
2024-10-06,11288.452588691403
2024-10-07,11150.749920232538
2024-10-08,11311.167901550554
2024-10-09,11373.960697471855
2024-10-10,11330.540020214692
2024-10-11,11424.960617338435
2024-10-12,11424.960617338435
2024-10-13,11424.960617338435
2024-10-14,11505.463180875213
2024-10-15,11441.200498233688
2024-10-16,11422.092819624519
2024-10-17,11419.365577151048
2024-10-18,11454.184964313295
2024-10-19,11454.184964313295
2024-10-20,11454.184964313295
2024-10-21,11460.72542916055
2024-10-22,11460.1970414024
2024-10-23,11317.885871968956
2024-10-24,11324.083527466395
2024-10-25,11362.371251816492
2024-10-26,11362.371251816492
2024-10-27,11362.371251816492
2024-10-28,11412.465953313598
2024-10-29,11518.04557706394
2024-10-30,11431.10063360395
2024-10-31,11140.699536581005
2024-11-01,11145.553726810906
2024-11-02,11145.553726810906
2024-11-03,11145.553726810906
2024-11-04,11090.407977367267
2024-11-05,11235.950769088355
2024-11-06,11478.923938889744
2024-11-07,11679.11142941384
2024-11-08,11736.657573237548
2024-11-09,11736.657573237548
2024-11-10,11736.657573237548
2024-11-11,11757.990704760487
2024-11-12,11758.156710282181
2024-11-13,11733.525023185979
2024-11-14,11654.45347764069
2024-11-15,11433.532815808408
2024-11-16,11433.532815808408
2024-11-17,11433.532815808408
2024-11-18,11474.116726969196
2024-11-19,11558.119832815353
2024-11-20,11580.338003278548
2024-11-21,11604.7904368484
2024-11-22,11638.912354475098
2024-11-23,11638.912354475098
2024-11-24,11638.912354475098
2024-11-25,11704.09112689896
2024-11-26,11846.091996143414
2024-11-27,11744.773789806948
2024-11-28,11744.773789806948
2024-11-29,11817.411872816887
2024-11-30,11817.411872816887
2024-12-01,11817.411872816887
2024-12-02,11908.24181573608
2024-12-03,12009.922443027352
2024-12-04,12162.706686920694
2024-12-05,12101.71067088976
2024-12-06,12174.008606151761
2024-12-07,12174.008606151761
2024-12-08,12174.008606151761
2024-12-09,12041.24710576575
2024-12-10,12052.832689582374
2024-12-11,12207.37309874844
2024-12-12,12138.253549720803
2024-12-13,12080.371179860877
2024-12-14,12080.371179860877
2024-12-15,12080.371179860877
2024-12-16,12178.79568820919
2024-12-17,12122.057169627808
2024-12-18,11737.672267506947
2024-12-19,11739.700484698864
2024-12-20,11860.35558877451
2024-12-21,11860.35558877451
2024-12-22,11860.35558877451
2024-12-23,11967.441084503636
2024-12-24,12081.955638860525
2024-12-25,12081.955638860525
2024-12-26,12064.937610088677
2024-12-27,11914.764857130427
2024-12-28,11914.764857130427
2024-12-29,11914.764857130427
2024-12-30,11781.634680567502
2024-12-31,11696.409306497484
2025-01-01,11696.409306497484
2025-01-02,11698.304275682622
2025-01-03,11831.274685035862
2025-01-04,11831.274685035862
2025-01-05,11831.274685035862
2025-01-06,11969.32934853794
2025-01-07,11821.334668771655
2025-01-08,11829.035762524316
2025-01-09,11829.035762524316
2025-01-10,11693.13704837648
2025-01-11,11693.13704837648
2025-01-12,11693.13704837648
2025-01-13,11623.181075124565
2025-01-14,11581.319831785959
2025-01-15,11829.343671936304
2025-01-16,11751.414886817378
2025-01-17,11830.084508516713
2025-01-18,11830.084508516713
2025-01-19,11830.084508516713
2025-01-20,11830.084508516713
2025-01-21,11870.73784637658
2025-01-22,12015.978201761516
2025-01-23,12094.437781350498
2025-01-24,12112.91771109649
2025-01-25,12112.91771109649
2025-01-26,12112.91771109649
2025-01-27,11970.749486973984
2025-01-28,12198.522471376933
2025-01-29,12186.228922662493
2025-01-30,12234.77915219688
2025-01-31,12183.89996952992
2025-02-01,12183.89996952992
2025-02-02,12183.89996952992
2025-02-03,12093.925928956101
2025-02-04,12242.240135579315
2025-02-05,12208.32105932229
2025-02-06,12285.07548968912
2025-02-07,12174.89681699682
2025-02-08,12174.89681699682
2025-02-09,12174.89681699682
2025-02-10,12252.014540666867
2025-02-11,12259.675627819015
2025-02-12,12280.187202272795
2025-02-13,12411.98745010569
2025-02-14,12446.744520448265
2025-02-15,12446.744520448265
2025-02-16,12446.744520448265
2025-02-17,12446.744520448265
2025-02-18,12432.912014965283
2025-02-19,12409.79675267952
2025-02-20,12316.337393031296
2025-02-21,12082.014096123406
2025-02-22,12082.014096123406
2025-02-23,12082.014096123406
2025-02-24,11988.390392424672
2025-02-25,11891.436491014048
2025-02-26,11925.76260413347
2025-02-27,11691.163431917108
2025-02-28,11879.465861078055
2025-03-01,11879.465861078055
2025-03-02,11879.465861078055
2025-03-03,11674.003854389919
2025-03-04,11558.720527268946
2025-03-05,11712.992928268852
2025-03-06,11442.457584544765
2025-03-07,11441.082603248848
2025-03-08,11441.082603248848
2025-03-09,11441.082603248848
2025-03-10,10995.636208097061
2025-03-11,10959.934640402505
2025-03-12,11065.17577441622
2025-03-13,10766.475741761818
2025-03-14,11042.303898357706
2025-03-15,11042.303898357706
2025-03-16,11042.303898357706
2025-03-17,11114.108676115678
2025-03-18,10935.494841108897
2025-03-19,11091.375363593563
2025-03-20,11075.990203681808
2025-03-21,11162.743334139566
2025-03-22,11162.743334139566
2025-03-23,11162.743334139566
2025-03-24,11416.652685127076
2025-03-25,11495.271686519303
2025-03-26,11275.116526355754
2025-03-27,11187.843900985346
2025-03-28,10887.963641363407
2025-03-29,10887.963641363407
2025-03-30,10887.963641363407
2025-03-31,10929.044522942771
2025-04-01,11022.854519207896
2025-04-02,11092.211203504652
2025-04-03,10409.451020363407
2025-04-04,9788.942133229171
2025-04-05,9788.942133229171
2025-04-06,9788.942133229171
2025-04-07,9777.585381797508
2025-04-08,9628.398277154758
2025-04-09,10701.56016918837
2025-04-10,10280.46959270271
2025-04-11,10452.196814977176
2025-04-12,10452.196814977176
2025-04-13,10452.196814977176
2025-04-14,10526.801066420907
2025-04-15,10514.657172949028
2025-04-16,10226.02243280048
2025-04-17,10321.857781455145
2025-04-18,10321.857781455145
2025-04-19,10321.857781455145
2025-04-20,10321.857781455145
2025-04-21,10045.685634034517
2025-04-22,10323.81796453719
2025-04-23,10567.202507021262
2025-04-24,10850.98153027027
2025-04-25,10989.115978014868
2025-04-26,10989.115978014868
2025-04-27,10989.115978014868
2025-04-28,10999.449331647169
2025-04-29,11076.227566375761
2025-04-30,11101.347795438893
2025-05-01,11216.137555876929
2025-05-02,11402.643683901402
2025-05-03,11402.643683901402
2025-05-04,11402.643683901402
2025-05-05,11365.33454119303
2025-05-06,11245.709904548481
2025-05-07,11216.593778039714
2025-05-08,11288.733829033938
2025-05-09,11243.554297478428
2025-05-10,11243.554297478428
2025-05-11,11243.554297478428
2025-05-12,11719.075928367498
2025-05-13,11870.833766250107
2025-05-14,11904.95088424185
2025-05-15,11888.059073169941
2025-05-16,11976.738021894567
2025-05-17,11976.738021894567
2025-05-18,11976.738021894567
2025-05-19,11981.69306437777
2025-05-20,11902.957636198507
2025-05-21,11734.829925210786
2025-05-22,11740.930604717854
2025-05-23,11623.697433355468
2025-05-24,11623.697433355468
2025-05-25,11623.697433355468
2025-05-26,11623.697433355468
2025-05-27,11886.685414249157
2025-05-28,11837.97898071196
2025-05-29,11831.159291071628
2025-05-30,11883.722405538632
2025-05-31,11883.722405538632
2025-06-01,11883.722405538632
2025-06-02,11972.531794080867
2025-06-03,12011.734002968164
2025-06-04,12079.730377689244
2025-06-05,12038.347357040559
2025-06-06,12203.62428278096
2025-06-07,12203.62428278096
2025-06-08,12203.62428278096
2025-06-09,12181.181420262385
2025-06-10,12234.381309846853
2025-06-11,12186.431723994472
2025-06-12,12212.566250817192
2025-06-13,12057.732441065658
2025-06-14,12057.732441065658
2025-06-15,12057.732441065658
2025-06-16,12220.056168683275
2025-06-17,12124.984457346705
2025-06-18,12112.110733374762
2025-06-19,12112.110733374762
2025-06-20,12049.575819384369
2025-06-21,12049.575819384369
2025-06-22,12049.575819384369
2025-06-23,12198.679205653523
2025-06-24,12349.900080272311
2025-06-25,12391.283493682684
2025-06-26,12526.66313748582
2025-06-27,12569.721678888514
2025-06-28,12569.721678888514
2025-06-29,12569.721678888514
2025-06-30,12656.95333956711
2025-07-01,12551.560076319558
2025-07-02,12594.611722118863
2025-07-03,12717.219046907057
2025-07-04,12717.219046907057
2025-07-05,12717.219046907057
2025-07-06,12717.219046907057
2025-07-07,12652.137850076122
2025-07-08,12626.711158351734
2025-07-09,12732.206290386204
2025-07-10,12715.722970944835
2025-07-11,12677.189905073197
2025-07-12,12677.189905073197
2025-07-13,12677.189905073197
2025-07-14,12722.121897678811
2025-07-15,12660.944622796815
2025-07-16,12679.798988047209
2025-07-17,12724.388465657012
2025-07-18,12770.46339335457
2025-07-19,12770.46339335457
2025-07-20,12770.46339335457
2025-07-21,12806.046913744394
2025-07-22,12802.572315922436
2025-07-23,12894.1273116106
2025-07-24,12929.184575928177
2025-07-25,12987.900267558567
2025-07-26,12987.900267558567
2025-07-27,12987.900267558567
2025-07-28,13009.52232494735
2025-07-29,12923.342042604345
2025-07-30,12894.656489233834
2025-07-31,13036.132269678366
2025-08-01,12811.885102032944
2025-08-02,12811.885102032944
2025-08-03,12811.885102032944
2025-08-04,13062.726151152965
2025-08-05,12951.745997236216
2025-08-06,13054.860624134832
2025-08-07,12987.015502271504
2025-08-08,13113.856435761712
2025-08-09,13113.856435761712
2025-08-10,13113.856435761712
2025-08-11,13065.320067181134
2025-08-12,13266.284467241694
2025-08-13,13252.44552799696
2025-08-14,13255.707398375258
2025-08-15,13241.131929685784
2025-08-16,13241.131929685784
2025-08-17,13241.131929685784
2025-08-18,13207.155494544433
2025-08-19,13076.22648717355
2025-08-20,13001.086486205902
2025-08-21,12950.716998167363
2025-08-22,13135.232970627529
2025-08-23,13135.232970627529
2025-08-24,13135.232970627529
2025-08-25,13082.6158267042
2025-08-26,13169.096491944521
2025-08-27,13190.81657515808
2025-08-28,13288.68051728794
2025-08-29,13188.459838402136
2025-08-30,13188.459838402136
2025-08-31,13188.459838402136
2025-09-01,13188.459838402136
2025-09-02,13107.216919030892
2025-09-03,13314.31048298135
2025-09-04,13416.03730478435
2025-09-05,13349.360508189011
2025-09-06,13349.360508189011
2025-09-07,13349.360508189011
2025-09-08,13412.68808942826
2025-09-09,13493.188287032468
2025-09-10,13426.344164487798
2025-09-11,13503.72989631909
2025-09-12,13556.76186542012
2025-09-13,13556.76186542012
2025-09-14,13556.76186542012
2025-09-15,13699.794704578595
2025-09-16,13705.956551847474
2025-09-17,13681.476401934187
2025-09-18,13793.65390351753
2025-09-19,13918.724674383204
2025-09-20,13918.724674383204
2025-09-21,13918.724674383204
2025-09-22,13968.12930937408
2025-09-23,13887.339345188073
2025-09-24,13817.539193394914
2025-09-25,13760.389368809376
2025-09-26,13801.186403760206
2025-09-27,13801.186403760206
2025-09-28,13801.186403760206
2025-09-29,13814.220885316796
2025-09-30,13839.155639408282
2025-10-01,13867.544859043708
2025-10-02,13912.026795990236
2025-10-03,13867.605090036956
2025-10-04,13867.605090036956
2025-10-05,13867.605090036956
2025-10-06,13993.757313423255
2025-10-07,13939.168666743986
2025-10-08,14041.84160066164
2025-10-09,14005.988622298579
2025-10-10,13584.976935718181
2025-10-11,13584.976935718181
2025-10-12,13584.976935718181
2025-10-13,13776.063492299834
2025-10-14,13762.391116039762
2025-10-15,13892.343055227402
2025-10-16,13779.289920784731
2025-10-17,13854.41184927177
2025-10-18,13854.41184927177
2025-10-19,13854.41184927177
2025-10-20,14057.82229861177
2025-10-21,14045.24570326495
2025-10-22,13987.331613105009
2025-10-23,14086.924705304984
2025-10-24,14279.713661288422
2025-10-25,14279.713661288422
2025-10-26,14279.713661288422
2025-10-27,14514.99748584048
2025-10-28,14508.511589764114
2025-10-29,14548.460351538293
2025-10-30,14335.082836357524
2025-10-31,14296.851270912215
2025-11-01,14296.851270912215
2025-11-02,14296.851270912215
2025-11-03,14328.910923049641
2025-11-04,14150.57245931887
2025-11-05,14213.495603849815
2025-11-06,14047.238031725848
2025-11-07,14014.3255233926
2025-11-08,14014.3255233926
2025-11-09,14014.3255233926
2025-11-10,14289.697996771738
2025-11-11,14291.877360792003
2025-11-12,14291.877360792003
2025-11-13,14291.877360792003
2025-11-14,14291.877360792003
2025-11-15,14291.877360792003
2025-11-16,14291.877360792003
2025-11-17,14291.877360792003
2025-11-18,14291.877360792003
2025-11-19,14291.877360792003
2025-11-20,14291.877360792003
2025-11-21,14291.877360792003
2025-11-22,14291.877360792003
2025-11-23,14291.877360792003
2025-11-24,14291.877360792003
2025-11-25,14291.877360792003
2025-11-26,14291.877360792003
2025-11-27,14291.877360792003
2025-11-28,14291.877360792003
2025-11-29,14291.877360792003
2025-11-30,14291.877360792003
2025-12-01,14291.877360792003
2025-12-02,14291.877360792003
2025-12-03,14291.877360792003
2025-12-04,14291.877360792003
2025-12-05,14291.877360792003
2025-12-06,14291.877360792003
2025-12-07,14291.877360792003
2025-12-08,14291.877360792003
2025-12-09,14291.877360792003
2025-12-10,14291.877360792003
2025-12-11,14291.877360792003
2025-12-12,14291.877360792003
2025-12-13,14291.877360792003
2025-12-14,14291.877360792003
2025-12-15,14291.877360792003
2025-12-16,14291.877360792003
2025-12-17,14291.877360792003
2025-12-18,14291.877360792003
2025-12-19,14291.877360792003
2025-12-20,14291.877360792003
2025-12-21,14291.877360792003
2025-12-22,14291.877360792003
2025-12-23,14291.877360792003
2025-12-24,14291.877360792003
2025-12-25,14291.877360792003
2025-12-26,14291.877360792003
2025-12-27,14291.877360792003
2025-12-28,14291.877360792003
2025-12-29,14291.877360792003
2025-12-30,14291.877360792003
2025-12-31,14291.877360792003
