date,AVGO,CMG,LRCX,NVDA,APP,COF,IBKR,VST,PHM,SYF,ANET,META,CRWD,FICO,BAC,DELL,PANW,PRU,BLDR,STT,ORLY,LII,GE,UBER,ALL,CBOE,TRV,F,RSG,COST,TDG,ACGL,LLY,NRG,CAH,EG,MSFT,AMD,CRM,PCAR,KKR,CPRT,CTAS,EME,DHI,WRB,ADM,CFG,L,WSM,FAST,AIZ,ETN,BEN,HIG,BKNG,APH,ADBE,DVA,HWM,NVR,GWW,MCK,PH,WDAY,TAP,CDNS,NOW,BR,DECK,AAPL,WDC,JBL,TT,NTAP,IBM,CCL,COR,CEG,IVZ,DASH,CINF,MAS,APO,MAR,MLM,GDDY,ROP,GRMN,HLT,PGR,AMP,STX,HUBB,BSX,AOS,PNR,LDOS,MET,T,ERIE,CTVA,NTRS
2024-03-21,60.918467946766455,1.6681065259143344,12.342802480451526,229.8181734041814,24.319321652234926,51.48287070560674,58.30030462740034,26.273252051132744,21.53681642174623,18.17309785826449,23.032679635379875,1348.5088753301977,60.80813624324418,31.27895375018095,271.5374466589464,71.5148502497192,47.72726898964913,36.79360370446701,26.955024285036295,21.65429840115712,5.070027206396802,14.465533202802128,152.9523255699972,167.58603065588446,33.917504862171775,12.688795462846029,50.82609726878337,46.35133454436731,48.19909321438538,221.0358385400595,59.56200604038434,32.812585493228006,694.2609753325376,13.618353632866757,33.926592457134745,16.10393458927511,1394.5943223810953,304.06724321463565,305.25256457038194,45.54684579129539,90.58290970285157,55.90701731509983,16.378278937587183,18.471226258080282,53.18330590695839,15.365585603535816,29.882087786064915,14.577025539730945,16.860680969123486,19.153015398657455,20.662967607413208,9.196625628906514,101.20474060717564,12.122465336803748,29.068417475731312,110.04638944456111,46.50980560184945,196.73661339982903,11.552200571864011,26.691693462721158,21.784624707021873,40.68002001951257,58.46879069142947,58.29034336415169,57.7844690914999,11.059348770933882,65.89664340244549,123.39532303126433,18.658040703138667,3.1870340280876297,1394.5943223810953,16.69154751483976,12.587108023709607,51.141152292225755,21.06307638496856,123.65694296843827,15.880905593352034,35.48605462368878,40.96985439255535,5.879261503157311,39.69321948868015,12.604734667864848,11.57195597328205,44.71224671606165,49.972708334837364,25.334719937179567,16.498669328977215,39.827432813469706,27.725082542458093,52.30113647306751,120.34655701083771,27.8195022984061,18.147133797095748,14.057779738529081,63.49674098118238,7.920504015833673,8.720535073698485,,,,,,
2024-09-19,76.14988785195557,1.6643855454797676,9.960841391105921,296.3111843109414,41.93569366296807,55.511578162746495,70.50745755592291,35.73085032947492,26.989038250808935,21.986777717129073,28.68271842719389,1487.749795536987,51.19577965619418,47.1427541927435,299.600770688347,74.39832503413295,55.35520271168517,39.6011058731644,25.768912119314916,25.942676755662692,4.863858381846558,17.940263785127435,202.67995620079412,157.2071798529868,40.30079430121563,14.34391701786118,53.898991762256586,40.26965809952122,51.49020722985471,268.9335405575156,67.17265695656909,40.31291233067011,827.316098581083,16.806203509173184,33.71579322399916,16.43611575453976,1430.0085853564856,266.73104614590204,264.1077365982682,36.65155527641818,118.73854791716276,50.620232487549536,20.868941832431894,22.99713816062268,65.17939823151968,15.567862116317436,30.374064691992903,17.61097624211202,17.289959397819825,18.504406004851184,19.02471078723191,10.016523053016922,106.17447910363873,9.317833932006481,33.807410223930546,121.7601230994697,53.30679158031552,202.58195254478238,13.83313210698273,38.48160810290561,26.297539551316238,40.87475739550522,55.752566247666145,65.46368181996606,51.711133383034706,9.274489327862065,57.230870751845764,146.70730201376924,19.081222393636065,3.052320692062217,1867.209590613029,17.27551508168111,10.815240961585332,64.51128027575318,24.28259341739201,140.4125431067184,17.50445267645314,33.32412430773662,49.22303607502278,6.539837586512306,39.84704632927944,14.589784055732615,12.419997581535535,47.871551370501315,48.121120359633764,22.742534529508685,21.951619166452453,40.264391104639536,32.43060175251051,56.1047899822918,149.60196924487443,29.823037925182774,21.50414451245828,14.402451048665535,78.6754340065197,7.484601153149235,9.86245036055606,16.039002481888478,60.87300431215537,20.18501091003418,27.364156237052047,,
2025-03-21,87.6733649522772,1.3933521957830448,9.632058555509706,295.9314193863692,106.20214378863574,63.8026971321065,92.51959293506134,50.598487118029865,19.19871406053891,23.465889272187788,25.143881240465753,1589.2974512563499,66.85831132830197,45.28755217339142,315.037201737972,62.10426475804733,60.50576006702116,36.66345161650638,16.145947448111322,26.73781851724655,5.837981842618237,16.63755366997364,223.35117425328357,158.37662244515766,44.05119825168302,14.975183399341955,58.71968809763328,38.599528899995626,60.14775544474287,272.13844532702944,68.68944533705715,34.9977620733243,759.8345637943214,20.856809856363753,40.50580950121244,15.078849938561165,1280.5151837704602,181.1334197267645,278.95211929892315,37.00045435236185,104.42833315093036,52.408555257916554,19.653862914535843,21.15252068198778,42.84289743542107,17.402854527235295,22.886485782339598,17.510075293735117,19.06330436028181,20.316799382408707,20.136310880603443,10.756595636092825,95.98587157955866,9.147328153516103,35.07403864567684,140.4560296050744,54.63685648645584,149.02341873148904,12.562084374684572,51.75872817977362,19.559952232176393,38.755976265249835,72.70265642083822,65.35876969247737,52.1416616161662,10.020154273845993,53.57062794439498,132.10439950165625,21.42764512839911,2.3650418590883873,1784.6498216502673,15.126139286005328,14.182796709109185,58.999334646477706,18.818610589222498,162.43021970568182,19.538552447830238,39.513542571627696,52.70431272319649,5.908271345943141,55.32554554716262,15.73740132730752,10.465010279513606,56.7700659569875,46.9593042886158,19.830084537627272,24.719217806721616,41.20057136273287,39.96817664265216,57.113818426214905,163.03347699828205,31.86186914284325,18.641025176870365,11.607908841038801,94.63421011629877,5.961603897282253,9.093560296868462,13.829325984188726,62.657740673931116,26.189756393432617,21.43537013901833,46.96538960121483,
2025-09-19,158.16148599715277,1.128922507542782,16.15958361402194,444.254745047045,219.685551392985,83.82166022434711,139.21205006514484,82.06096812647954,24.745995666355576,33.60094028393276,45.251728762423596,2076.3592622401843,92.75520220767771,36.09754639961912,392.0365767282114,84.86517470301733,69.09112456139626,35.32578214899151,15.8510154581039,34.04479418208729,6.796497467168163,15.834066091568747,329.97696406292977,205.71838302696028,44.38961098980433,16.295660646747173,63.88151686909753,46.118226924871124,58.77691367027021,285.4447688255096,69.9408145577803,33.635595866185625,685.0970833325763,34.28300143192437,46.25492898016708,14.433741822339869,1700.9840991516157,267.8371680415357,246.8265021796202,38.151276971252045,133.87203911138621,44.805745492236916,20.654546340013475,33.87045362453298,56.289469353019484,20.358879427984412,31.185973628727986,23.222191020860368,21.154700484016963,24.827196054578778,25.90117746402102,10.98390868138156,122.4510038128952,11.58964889001526,38.82271709784132,166.1902026725679,101.9981850404015,140.80376653733487,11.036658896895652,75.34453198200863,22.037101751516346,39.514170851790674,76.9543408199682,79.80546227247056,48.82494073496886,8.072388974899285,76.21596389986018,153.39431809872784,22.383807728438192,2.2833710666661204,2012.204834328391,37.05420394057592,21.928568908495674,69.41067577811953,25.820615377580943,179.8247689607687,28.477393239887757,43.01408464450223,78.590151024992,8.878038143228721,76.9977695253641,17.07461516743061,10.964960508163015,57.715351028553314,53.36740810005284,25.785761124245557,19.84336381955314,36.44072460548685,45.077661728039374,66.97342311655868,144.905549139813,31.866645659971606,46.96785629027353,15.239866349225185,91.94621833826449,6.61756117721513,11.53624769507281,19.46457953750944,61.13243530025273,28.701004028320312,16.751815331232105,54.181644345999956,32.42675289372855
