date,total_value
2024-07-05,103.2525584783912
2024-07-06,103.2525584783912
2024-07-07,103.2525584783912
2024-07-08,103.16420049858561
2024-07-09,103.11937280043111
2024-07-10,104.10878559684672
2024-07-11,102.1305936415619
2024-07-12,102.38069420529945
2024-07-13,102.38069420529945
2024-07-14,102.38069420529945
2024-07-15,102.86045643158924
2024-07-16,102.70940064125242
2024-07-17,100.06202875107391
2024-07-18,98.7196514148443
2024-07-19,98.5312956163053
2024-07-20,98.5312956163053
2024-07-21,98.5312956163053
2024-07-22,99.74392587294686
2024-07-23,100.10308939060627
2024-07-24,96.46513899182628
2024-07-25,95.03286533248873
2024-07-26,95.8369572351442
2024-07-27,95.8369572351442
2024-07-28,95.8369572351442
2024-07-29,96.11593654918128
2024-07-30,95.62580890876305
