date,CMG,LRCX,COF,IBKR,SYF,BAC,STT,AVGO,ADM,F,PRU,CFG,BEN,EG,TRV,IVZ,ALL,WRB,APA,NVDA,ORLY,ACGL,MET,FSLR,HIG,CINF,APP,ANET,DVA,VST,TKO,BMY,AMP,USB,AIZ,HPQ,PFG,L,VTRS,RF,GILD,PNC,VZ,CF,T,WDC,MO,SRE,LDOS,APH,CAH,MTB,TAP,AEP,PHM,CCL,AXP,HCA,PGR,MCK,MHK,CB,DELL,CTSH,MMM,NTAP,NEM,FITB,KKR,EME,BIIB,INCY,LMT,AMGN,BBY,CMCSA,HPE,LNT,CHTR,WSM,PANW,CEG,CI,JBL,GDDY,AFL,WBD,MAS,RTX,VLO,BLDR,BG,TFC,MGM,STX,CHRW,LOW,FFIV,STLD,LKQ,MTCH,KEY,HII,CNC
2024-03-21,3.6416913870871452,27.709802220655753,115.57992338153073,116.1060865270868,39.22972803446328,609.6062020224448,48.61426948000349,132.9928614209358,74.2569430581804,120.21558872079103,84.56462787014569,32.72567111975818,33.92732339552051,40.85053472278311,117.62622507412922,17.130186943005558,94.42285467225395,48.51322393095223,29.91241386347913,501.7226715921907,10.267725564476322,74.85157101775125,109.64313666183895,37.79899850743797,64.93291306020764,40.67151502169056,54.59729216207054,51.70875887537934,25.47621332721843,53.20810535434286,15.506426877998976,219.71017465049425,92.44166356373792,143.58806627239272,20.646581493791423,69.57225426216226,40.36205464046994,36.42169840699659,30.403757883459555,37.48841668879736,196.44967967397727,133.60834277533135,345.7467301695892,33.16740636341085,249.80847708082632,37.47280904198409,152.44137964842506,95.9009178755264,38.45171060776015,77.49137618523969,60.46411537578816,50.870628328773236,33.04986063633363,95.70798750878345,44.71642269808027,47.770240999795014,357.753521454149,191.6339467685125,172.67769393352364,157.34788166857177,18.261601335294472,230.22178696538003,166.97123993739376,81.68345455940558,73.08359605001351,47.66820237269655,87.27851556090971,50.20681675033918,203.36017824257635,36.63068799843201,60.245943944769174,25.170876942991473,230.653105608425,220.2430424335081,30.882636229799438,346.54904241331127,47.01819454334184,26.86912126693301,95.52297938631976,20.936996389453764,104.19477515893526,110.03556934612422,219.80984835178558,31.977001625856854,37.03979422291083,104.79607478301635,50.32765613338664,28.521571227180488,259.5724313708645,118.85638582327131,51.62725453253613,29.836174759526887,91.6334532943857,24.60802289868737,40.740625087837046,15.876731160368482,252.99878986650629,20.913413052809663,,,,,,
2024-09-19,3.633568007560976,22.362258922640514,124.6244403799215,140.4168472208191,47.46220577934763,672.6088434193618,58.241752074729696,166.24501277945367,75.47950492704925,104.44231441459554,91.01725420290411,39.53694222640914,26.07795991770516,41.6931721633832,124.7377878094473,19.054883062045786,112.1932777468002,49.151864462705774,22.721604870726168,646.8854782588166,9.850196264483273,91.96120253535932,123.27888532310138,59.5282257778217,75.51885584050115,47.076645167213684,94.14634798112256,64.3931923910384,30.506380351412332,72.36145891003208,22.33916086726108,214.4048112829269,99.09922933762539,153.7205851291242,22.48726520393805,81.82688614806517,41.628333580628585,37.34900671033496,30.776917876983198,44.48114773527918,230.40329029691665,161.63594352240898,387.0443673216054,32.61220608536676,320.78734809463737,38.78382619599591,181.45109267263308,114.09859082127174,46.71054948143498,88.81603752422772,60.08842809833635,63.796949040291196,27.71597009080683,119.3973293078702,56.036752090213355,52.653919388181166,422.1867053695002,235.9979149330135,214.65444212743432,150.03813304356385,22.891404682038626,262.73768290515267,173.70351104473156,85.33149365968943,109.79361337247406,54.95434550957591,136.75255635722246,60.37102836870151,266.57006656012476,45.606121707815355,54.975959661694795,29.139257693672302,297.7958652385519,270.9334381364739,38.55001824384491,330.4674845483455,52.18035674493457,33.437711499929975,107.43214831051459,20.22797317542556,120.84753690122511,132.20170976356067,223.78079620766766,27.475650257486542,49.28175967240317,134.36463804065184,48.48076598351025,30.611751935546454,330.93550231052274,97.72382418611927,49.35548085367399,30.320739313002118,106.07994375599678,20.75872322738432,48.2771714372294,22.42216721723671,255.44078055653947,23.80300302394507,41.29196266029195,23.62321612474248,20.843622338352734,,,
2025-03-21,3.0418672978818257,21.624135845458756,143.23814396893724,184.25440366773742,50.65512007993274,707.2638945761272,60.02685890000448,191.40224743659593,56.87288263484639,100.11071173401747,84.26549264617259,39.310417875247495,25.600762868513737,38.25022261361259,135.89426730777222,17.214711849720732,122.63401767198803,54.9454215739929,18.850324476241994,646.0564025172813,11.822973126213332,79.8363626003945,126.89330047742926,32.510905154321904,78.34824527174575,50.77964521679083,238.42562533538043,56.4484425102357,27.703322788858245,102.47112265001927,26.965869717784983,273.0807859221913,105.87407913416592,144.78839910020724,24.14874078360826,68.65327278064699,41.1958814278731,41.17970818156473,24.181589246427965,42.1665162316326,298.61224959144283,152.40521283341639,400.50705985123284,30.484877739144356,416.2168917390789,33.95844085175423,212.12095781184047,98.44095303294978,40.2752862223688,91.0320983883567,72.18962358702636,64.06739805668077,29.944322144495345,125.71980062261613,39.86187170745392,58.77255259364449,427.0636600214052,193.1352416187454,233.92646654189107,195.65325097742678,16.190564167026555,265.2163363477475,144.99961974110494,87.35417524699787,124.61321451526743,42.58871408642842,122.4557399513318,55.57215027240363,234.44339018047475,41.94802091947322,38.45369483173688,27.002436265745345,234.85394423880254,258.990476469,29.10991145587572,306.39479996830005,45.06863771531136,35.87906534111387,117.96007136640755,22.209179414358132,132.0918669654243,141.5516150466697,200.15465291813328,36.03077947468998,55.495065853837644,136.1925092251306,61.9861237157575,25.79326578578993,372.5140481480441,94.13074536693969,30.92451076125873,22.514792809880845,104.68550796698507,17.27785656657431,41.84941966457249,21.889177388278878,224.1514257895163,29.3775041637175,42.505467747312224,23.75917147485596,17.351752501784848,15.769680976867676,20.42575518286885,
2025-09-19,2.464583231669763,36.27854100573087,188.1810577704957,277.2432568539323,72.53335448482561,880.1288055615282,76.43114397420543,345.28689407831894,77.4970974097164,119.61100699755687,81.19105825148138,52.134215170134425,32.43612210944519,36.613789519851906,147.84022549644632,25.86761160376518,123.57612402446642,64.27837520528914,22.124713083093194,969.8653254915113,13.764141285966797,76.72900976431077,123.80428017410804,52.6061683637718,86.72202799412099,55.09441377153356,493.1978122048525,101.59090337348138,24.339282782352885,166.18835875571963,36.40372359386847,206.17742028403305,105.88995106403189,174.3176879483814,24.659062449785925,68.86472327324185,41.228402531920516,45.697449725203185,26.839632527694278,53.895664525331014,322.645118800548,183.8783817384805,408.725559346257,34.1823695642941,456.1265292812659,83.18732024298265,251.49218448523987,118.79947345724443,56.686892258346326,169.9422223958541,82.43572843601484,73.69982298201253,24.12360222546529,130.2595512778256,51.37957164292427,85.66085416972959,541.6901675727341,237.19879247154057,207.91584474976264,207.0951420412773,18.90997695018775,250.09261845435373,198.14127273128122,77.15183213976172,131.02297424745814,58.43506887172721,212.99345463731063,66.07562036957623,300.54501257130215,67.16922860185755,38.890360190847595,37.73450979016372,256.2038248762225,237.8707245460992,29.727789509677503,268.1990052849432,71.05919621297369,37.10885265346114,85.12799402198961,27.139690713735487,150.83482339444026,211.07499992980846,185.3522516027797,55.70857756355564,44.54869043745881,137.43724585692868,111.56348158578037,27.02550051684076,449.5585169420655,118.34530339421326,30.359624276390925,24.760251302323606,119.23092565591486,19.686417899409527,105.44363896229595,30.140388424940813,264.5725343197368,35.976498267056066,48.63817682017815,18.346166238338597,22.178926155196798,19.079999923706055,28.201349535544058,41.14447315313524
