date,CMG,AVGO,LRCX,COF,IBKR,SYF,BAC,STT,ADM,PRU,F,CFG,NVDA,EG,BEN,TRV,ALL,APP,ORLY,IVZ,WRB,ANET,VST,ACGL,HIG,MET,APA,CINF,PHM,DVA,FSLR,AIZ,L,DELL,AMP,CAH,PANW,HPQ,WDC,BLDR,APH,META,TKO,TAP,USB,LII,KKR,GILD,EME,CCL,MCK,VTRS,GE,FICO,UBER,CRWD,WSM,LDOS,VZ,PGR,PFG,NTAP,PCAR,NRG,PNC,AXP,RSG,CTSH,CTAS,CEG,JBL,RF,CBOE,MO,GDDY,AMGN,TDG,MAS,HCA,T,LLY,CF,SRE,CB,FAST,MSFT,STX,DHI,COST,NVR,AFL,AMD,MTB,HWM,FFIV,APO,BMY,IBM,PKG
2024-03-21,2.008866905516819,73.36287718553709,15.085182163030575,65.49765918615321,11.599729506058889,27.639671279158012,352.7795770029177,26.528447479418396,37.97675379187636,48.029001777925096,57.847004829591036,19.028306963027855,276.7653717947837,20.468562802400392,17.001865349597015,63.35228540089499,52.221822180375035,26.419948302999686,5.548145722251207,8.469749171065224,17.896211506162462,30.066003320673214,27.29594189660028,41.37565562571948,36.22100618517246,63.45531617895631,11.26455615910588,22.45384146266191,30.7028110847039,14.965377942191473,19.869874801646134,11.57047680594801,21.46899898135673,92.10637652402252,52.96937151277751,31.733949235825687,57.476983438723806,34.51470007921953,18.80099195151351,32.4613898347595,42.74658243514608,1623.981927629998,9.016195556526464,17.10774258207627,78.92644132588518,21.347696424788065,107.52106591702581,110.44843116887505,20.447167807087432,26.683302649666302,87.9129000373529,16.79332395168284,189.24085964323223,34.618664981092905,201.82046265120985,97.85596551839436,11.549479260333685,21.442302349806596,171.529583987817,148.0768143931676,32.84840311123839,23.90714523953928,78.43761244635193,17.776892312561394,72.35100857898188,197.41120260673404,76.98289547950623,44.875579711397485,20.284770188764913,63.980065762668495,20.71003216650118,21.79760035178167,23.124508327045902,81.03665628394836,19.966364932448954,166.24072837853774,71.18786573777116,16.709822820580047,100.37997416104643,130.27273334843147,799.9683961184038,19.285153454635346,45.746176215739005,111.24601932830173,23.17156822236544,1679.4816981591916,19.073250015132317,55.49996357464651,333.0267147377052,26.02615244905345,47.82828338356284,280.60106315728234,21.887691121247,26.490549389352644,10.622374535938247,59.89704101031433,86.60266824152973,142.05062153533908,
2024-09-19,2.0043858041393277,91.70576770015396,12.173986185055668,70.62307088856856,14.028527655827158,33.43994036289194,389.239253935884,31.782093561218794,38.60200079474573,51.69381068696721,50.257001863435356,22.988713365434872,356.841558167559,20.890774592028635,13.068344883686015,67.18250057417212,62.049992246723185,45.557967219214326,5.322534569603584,9.42138463266476,18.131801827863953,37.44135381248805,37.121678451199536,50.83333583109049,42.12607775596989,71.34692498348934,8.556607810371444,25.989971768075716,38.475479687691326,17.920226438022837,31.292320962860696,12.602007773035332,22.015606687491342,95.8201005025158,56.78417818384796,31.53677375550806,66.66314953400642,40.594206178437794,19.45876017308602,31.032978975541436,48.99360750178016,1791.6669478320541,12.989081529394905,14.34673770469033,84.49601041188522,26.475574712402015,140.9415449268934,129.53791521408252,25.457234754369615,29.411207423718025,83.82882090419952,16.999436521091887,250.7665640319929,52.17627247762911,189.32142282891226,82.38720602591148,11.158360651284362,26.047780685845375,192.01789494564025,184.07325961747875,33.87895622475349,27.561381681004512,63.11876131886083,21.938192972498957,87.52839301454796,232.96593949040877,82.23941524715191,46.87975387761157,25.84653068657203,76.86854473396471,17.794714066248392,25.86351644485198,26.140860217443258,96.45799495629889,26.56541751314082,204.5021336440476,80.28403343956184,17.934388922552206,123.61830981675094,167.2875362286522,953.2823476760191,18.962332838430996,54.426739152299774,126.95810303624786,21.334417799646523,1722.1303778264187,22.601581562885325,68.01860407089552,405.1924524376033,31.41774451487143,61.323193623847786,246.14626138061996,27.44939390265052,38.19161723310937,12.0900597411787,64.12928193644683,84.5114650264165,161.29857766868622,
2025-03-21,1.6779858302535624,105.58325779067941,11.772152891935903,81.17121781752083,18.408175719085325,35.68953795411579,409.2941586391797,32.75621315955879,29.086134875840486,47.85910608316598,48.172661189737575,22.857001020324184,356.38421496015746,19.16565080691274,12.82920901431623,73.19126667035253,67.82438305175904,115.37555153417034,6.388520745181896,8.511541170239962,20.269007213022345,32.821887372115484,52.568039987652575,44.13109571982946,43.704373373083925,73.43874635419,7.098743005132339,28.0343159732299,27.36962043632357,16.273638882857313,17.090072240338664,13.533109353410952,24.273637739879476,79.98616753832538,60.666188978350704,37.88795777505737,72.86586144440395,34.058794624534464,17.037750557329833,19.444237512916647,50.21605357349974,1913.958733001846,15.679276511620136,15.50020923475888,79.5862315226994,24.55308352746479,123.95545394997228,167.88652722630158,23.41529110652789,32.82892812611884,109.31475220868643,13.35654833979316,276.342108957824,50.12298713780775,190.72975885830712,107.59225676296344,12.251253821888401,22.459205344969618,198.6969170374188,200.5996558021459,33.527007773006645,21.359617576278644,63.71961105996387,27.225703840244456,82.52980788582887,235.65708136646288,96.0671262036851,47.99098269734792,24.341635287937088,82.30503730125751,23.335477498351747,24.51767639785932,27.291302332920633,112.76185762989205,29.914710921980184,195.4875167705215,82.09688251502087,15.111401044902598,101.16636895599649,217.0531312077708,875.5261478188729,17.72540001480952,46.957811083055695,128.15581908396723,22.580972403463708,1542.0985019396596,19.592346522166807,44.709128297853375,410.0211667017156,23.36832998214271,62.157422779671734,167.15457282179864,27.565757799249607,51.36868318570107,14.921469363709065,76.04983463205046,107.63964274288348,186.5913317233059,19.117215240048427
2025-09-19,1.3595385121179138,190.47067439106632,19.749992992460758,106.63979025540083,27.698347977081816,51.104052339440344,509.3312153058563,41.70791025761659,39.63384522317255,46.11296211342627,57.55608380814982,30.313384434610533,535.006992107201,18.34569988634655,16.254585548610834,79.62523793891187,68.345427565663,238.66129959201612,7.437427219558992,12.789830179167135,23.711872861378485,59.069923637862125,85.25520227187029,42.41344625562633,48.375453438430895,71.65099414280434,8.331827520375862,30.416404002766132,35.27780592863564,14.297515922063214,27.653589260487333,13.819096891050389,26.936648879957858,109.30070758281084,60.67528364537944,43.26551716085049,83.20504202826733,34.16369492438695,41.737040225727455,19.089056890516424,93.74526013695979,2500.5174076585513,21.166906695555255,12.487204759101376,95.81767571005413,23.3673264133369,158.90485731757065,181.39834717448164,37.49371261477774,47.84808385307565,115.70752861385799,14.824701785528339,408.2652820676162,39.95174760091333,247.74248232904304,149.26702953989366,14.97107269828098,31.611011938414688,202.77422472068776,178.29469024679958,33.55347486802665,29.3070770253977,65.70147779533846,44.75175495045616,99.5730214019722,298.9088884048399,93.8776375223571,42.385979042429845,25.58099831227389,122.72933612843677,36.07988162212028,31.33757730472319,29.697786635761442,133.69129667569413,24.014048382234797,179.54620528097917,83.5925054799831,15.833325649449005,124.24734271160406,237.86562576488575,789.4092198923455,19.87530273749982,56.66913067678792,120.84785125320208,29.045726250465368,2048.4607011072285,49.36480194148125,58.7414310835464,430.06932373002866,26.32778748469313,62.72551291555523,247.1670190808411,31.710222855817676,74.77674837209749,18.273241106996696,77.31614940834812,81.26849271389621,206.57327914734034,21.033538898741668
